id,user_id,order_date,total_amount
874,2097,2025-10-13,1043.92
875,1604,2025-11-06,11.54
876,1894,2024-11-09,2766.12
877,867,2025-10-23,46.86
878,1429,2024-08-31,1278.44
879,1632,2025-09-13,8451.58
880,94,2025-06-17,1679.14
881,2323,2024-11-24,11.32
882,3130,2025-08-31,138.06
883,1365,2025-09-20,13187.43
884,1760,2025-03-11,6.36
885,1338,2025-03-27,9424.28
886,2527,2025-08-01,87032.67
887,684,2025-06-07,58.26
888,914,2024-11-16,10838.20
889,297,2024-12-18,40.16
890,3348,2024-06-20,12.78
891,3206,2025-02-28,538.72
892,3343,2025-12-10,877.48
893,1027,2025-09-21,58.74
894,1421,2024-12-09,8.31
895,392,2024-01-10,949.27
896,3479,2024-12-23,366.63
897,1567,2025-07-31,510.28
898,781,2025-12-07,30465.12
899,765,2024-01-14,17447.19
900,2442,2025-12-23,393.67
901,141,2025-09-05,8970.43
902,1180,2025-07-15,241.93
903,576,2024-11-17,76142.12
904,405,2025-04-04,39.25
905,3348,2025-02-08,10.74
906,1125,2025-09-09,2739.07
907,506,2024-10-31,303.80
908,1392,2024-03-06,60.00
909,1583,2024-05-03,43.43
910,1090,2025-10-28,25.60
911,1838,2025-12-22,25.70
912,680,2024-08-28,31.98
913,2794,2025-03-18,169.71
914,2373,2025-11-15,59.02
915,2592,2025-09-07,9045.97
916,3468,2025-12-25,37965.99
917,2365,2024-03-13,4.01
918,2027,2024-11-10,57.66
919,356,2025-06-17,368.36
920,477,2025-10-09,10.74
921,2621,2025-10-14,13.42
922,3361,2024-11-25,167.52
923,3193,2025-11-29,46.91
924,975,2024-12-14,33.88
925,1957,2025-01-17,36340.23
926,1404,2024-02-15,16774.17
927,2086,2025-06-16,33.19
928,2364,2025-03-16,132.56
929,91,2025-06-05,10.05
930,103,2025-12-29,61.46
931,392,2025-02-05,37.35
932,291,2025-12-01,2.95
933,1973,2025-11-30,12.12
934,2265,2025-07-10,115677.20
935,2675,2025-05-22,57.17
936,657,2025-09-17,31.17
937,3045,2025-07-05,25455.39
938,2664,2025-10-20,20.61
939,1233,2024-03-27,12.82
940,2119,2025-06-18,129.63
941,548,2025-09-28,165.10
942,2632,2024-08-08,355.84
943,3385,2025-04-11,28150.31
944,465,2025-11-29,31798.33
945,3139,2024-11-07,1934.07
946,2769,2025-11-05,27307.41
947,1241,2024-11-11,31.01
948,2697,2024-11-12,30.94
949,1008,2025-04-04,36.56
950,1278,2025-11-07,191.60
951,2917,2024-08-11,74839.36
952,2638,2025-03-13,8.23
953,356,2025-11-12,17502.20
954,3042,2025-01-27,631.42
955,1293,2025-12-15,345.10
956,2011,2025-01-15,1287.81
957,1315,2025-09-07,17520.58
958,619,2025-04-11,4.64
959,1018,2024-12-21,243.02
960,3475,2025-12-29,8856.93
961,3403,2024-11-21,6.02
962,1878,2025-10-15,18089.22
963,2856,2025-11-27,2268.54
964,657,2025-12-31,47.12
965,1865,2024-07-12,38416.71
966,3002,2025-12-10,88.33
967,719,2024-10-29,10.57
968,1266,2024-11-24,24.67
969,1865,2025-11-18,59379.16
970,3458,2025-02-08,1354.33
971,972,2024-06-05,3.07
972,394,2025-12-12,59244.84
973,1763,2025-03-07,25.09
974,624,2025-12-24,43.64
975,2489,2024-01-04,82.27
976,2678,2025-07-18,2.88
977,2290,2025-01-12,18.54
978,334,2024-12-15,649.06
979,63,2025-11-17,135.26
980,3139,2024-11-05,440.29
981,1174,2025-01-11,14.12
982,2848,2025-05-26,853.34
983,3416,2025-12-26,21.30
984,482,2025-07-03,82.04
985,2657,2025-09-22,13.22
986,3469,2025-12-16,338.79
987,482,2025-07-26,340.75
988,1817,2025-11-03,53.91
989,1288,2025-07-01,72830.85
990,1872,2025-12-05,18115.72
991,3406,2025-11-17,3341.02
992,1252,2025-12-31,57220.69
993,2191,2024-10-08,157.96
994,3143,2025-06-09,13.30
995,2167,2025-05-19,10.71
996,274,2025-10-27,18.73
997,3310,2024-02-21,15.92
998,419,2024-12-01,37763.60
999,796,2025-12-30,24.44
1000,1822,2024-09-17,176.00
1001,2974,2024-12-11,34.58
1002,1219,2024-09-24,28606.53
1003,2216,2025-09-03,35684.97
1004,1274,2024-06-22,29032.24
1005,3139,2025-12-05,10.44
1006,1201,2025-12-28,2.94
1007,3333,2025-11-03,18.63
1008,1686,2024-12-17,33657.52
1009,2431,2025-01-22,25.17
1010,1487,2025-04-09,111.00
1011,2284,2025-11-09,89.96
1012,2044,2025-01-23,13.47
1013,2489,2025-03-18,55.46
1014,2044,2025-11-14,36.96
1015,3070,2024-12-20,17393.61
1016,1618,2025-12-09,79.98
1017,3167,2025-05-08,163.24
1018,921,2024-08-16,8718.84
1019,793,2025-08-07,194.22
1020,1761,2025-12-13,76.17
1021,952,2025-11-05,3.07
1022,2781,2025-10-24,10.96
1023,2090,2025-07-27,8.35
1024,2536,2024-07-03,66620.31
1025,709,2025-02-01,111.50
1026,154,2025-01-16,4.18
1027,2014,2025-05-15,79.86
1028,873,2025-08-22,864.13
1029,2814,2025-12-21,8742.49
1030,791,2025-01-17,3.12
1031,1110,2025-05-19,9271.56
1032,3157,2025-10-05,23.73
1033,637,2025-09-30,33721.44
1034,732,2024-06-19,46.52
1035,2273,2025-09-07,798.58
1036,1031,2024-04-30,25.56
1037,3201,2024-12-16,204.31
1038,2301,2025-07-06,114.89
1039,1015,2025-02-16,19.68
1040,891,2024-09-05,140063.30
1041,2353,2025-11-28,65.97
1042,2434,2025-12-04,4.73
1043,1837,2025-06-12,13.67
1044,823,2025-11-18,318.51
1045,2422,2024-08-24,25.44
1046,126,2025-05-13,6.28
1047,2474,2025-10-05,34601.80
1048,2009,2024-07-11,126.49
1049,901,2025-09-04,56.00
1050,2801,2025-06-10,795.79
1051,3139,2025-06-15,81.16
1052,326,2025-02-02,24734.04
1053,122,2025-10-31,96204.57
1054,1145,2024-09-01,17766.78
1055,3038,2025-01-18,41.10
1056,3298,2025-11-06,105.08
1057,836,2024-09-27,38.06
1058,3485,2024-12-14,1583.82
1059,2062,2024-11-07,82.06
1060,2097,2025-12-07,2110.58
1061,2616,2025-03-04,16975.98
1062,2418,2025-10-10,109.26
1063,2035,2025-12-12,748.38
1064,1820,2025-10-31,483.50
1065,535,2024-08-16,90801.25
1066,1524,2025-03-17,560.62
1067,1035,2024-07-27,494.89
1068,3151,2025-01-21,798.60
1069,124,2025-02-22,26694.07
1070,3385,2025-03-15,10.69
1071,1086,2024-12-21,9453.92
1072,2537,2024-05-13,522.52
1073,356,2025-12-01,73998.91
1074,1652,2024-12-05,52.95
1075,2821,2024-06-26,36153.23
1076,434,2024-01-09,732.97
1077,563,2025-02-04,100.28
1078,3144,2025-01-04,40535.18
1079,2752,2025-06-05,17506.15
1080,2591,2024-07-12,122.31
1081,2483,2024-01-11,90.31
1082,2472,2025-09-27,23.18
1083,1743,2025-11-15,2.91
1084,450,2025-07-29,76.83
1085,1668,2024-12-14,92.64
1086,291,2025-11-15,51554.17
1087,422,2024-11-02,13.63
1088,881,2024-03-12,177.65
1089,1507,2025-10-27,361.89
1090,1193,2025-10-08,124.42
1091,1867,2025-10-22,320.46
1092,2205,2024-04-25,155.16
1093,1673,2024-05-10,8.40
1094,519,2025-01-09,15.51
1095,203,2024-05-31,21.86
1096,672,2025-05-12,1279.77
1097,2592,2025-07-01,71.48
1098,3221,2024-12-29,24.34
1099,2562,2025-06-22,8.33
1100,2014,2025-12-21,12.78
1101,2979,2024-11-15,17889.51
1102,3248,2024-06-29,316.05
1103,2643,2025-11-10,59.40
1104,733,2025-02-13,1031.28
1105,3070,2025-12-06,18026.88
1106,3159,2025-04-21,142.31
1107,1465,2024-06-05,311.06
1108,888,2025-03-19,75.05
1109,3396,2024-10-21,579.60
1110,1203,2025-12-07,67.87
1111,137,2024-07-21,61518.43
1112,3301,2025-04-02,1123.36
1113,1008,2025-01-29,42.02
1114,1131,2025-08-18,779.16
1115,800,2025-06-09,222.30
1116,1838,2025-10-23,87.54
1117,1835,2025-08-22,99.65
1118,2082,2025-12-07,8424.64
1119,3350,2025-11-17,823.82
1120,3339,2025-10-31,125.95
1121,2757,2025-06-30,545.17
1122,2145,2025-11-19,26373.01
1123,1472,2024-12-28,173.99
1124,3494,2025-07-31,394.06
1125,1669,2025-12-12,9080.65
1126,409,2025-01-18,24.30
1127,1045,2024-11-24,10.09
1128,3481,2024-07-02,34869.59
1129,1674,2025-12-06,46.72
1130,103,2025-12-31,3.12
1131,3449,2025-09-03,22846.29
1132,2450,2025-07-17,34.53
1133,608,2024-09-12,19.51
1134,1640,2024-04-14,16.05
1135,952,2024-12-19,109.52
1136,1849,2025-10-17,34735.06
1137,1158,2025-10-31,36118.74
1138,1086,2025-01-02,111.88
1139,1877,2025-10-05,39.22
1140,1285,2025-10-08,10.69
1141,2374,2025-09-26,32.13
1142,3105,2024-12-12,387.51
1143,1421,2025-07-19,86.66
1144,1017,2024-11-23,743.36
1145,1207,2024-08-25,98.23
1146,7,2025-12-29,786.80
1147,2343,2025-07-06,11.36
1148,1238,2025-04-11,46.01
1149,1590,2025-11-14,5204.76
1150,2207,2025-12-31,209.09
1151,337,2025-12-23,20.17
1152,2674,2025-12-31,17961.63
1153,2780,2025-07-15,48.92
1154,2111,2025-11-21,551.17
1155,101,2025-10-18,106759.25
1156,405,2024-08-06,36100.58
1157,3341,2024-12-31,195.60
1158,1412,2025-11-20,17931.47
1159,103,2025-12-29,112880.76
1160,1115,2025-11-15,205.27
1161,1593,2024-11-06,450.27
1162,1315,2025-10-18,941.42
1163,3168,2025-07-27,11.19
1164,1672,2025-10-16,30.56
1165,1370,2025-08-24,58445.82
1166,1392,2025-08-29,212.30
1167,3000,2025-03-05,552.44
1168,382,2025-12-11,9.30
1169,1169,2024-03-11,42.76
1170,2642,2025-11-30,13.97
1171,920,2025-09-30,63.80
1172,2387,2025-11-12,493.46
1173,2408,2025-12-26,8579.51
1174,1633,2025-10-14,3101.79
1175,2910,2024-05-04,1208.64
1176,107,2025-09-29,85.80
1177,995,2025-04-07,92.71
1178,2847,2024-06-28,254.81
1179,688,2025-08-13,191.54
1180,1510,2024-11-30,528.83
1181,2094,2025-11-06,303.75
1182,2752,2025-09-02,8.84
1183,1365,2025-10-06,5.96
1184,2548,2025-06-24,40.01
1185,2191,2024-12-18,152.80
1186,2121,2025-08-15,33888.12
1187,2533,2025-05-03,86.60
1188,1243,2025-11-17,8.85
1189,3009,2024-07-29,589.82
1190,2254,2024-12-10,113298.12
1191,154,2025-07-23,12.05
1192,1047,2025-04-20,2.99
1193,92,2025-04-11,1954.85
1194,3148,2025-11-25,611.54
1195,350,2025-03-06,3.04
1196,2432,2025-11-29,28310.04
1197,775,2024-05-17,42.40
1198,2475,2025-10-12,32439.40
1199,3371,2025-05-03,30136.98
1200,911,2024-11-07,31.02
1201,1513,2025-11-23,53.44
1202,1178,2024-07-03,43.42
1203,1257,2024-11-21,81.40
1204,727,2025-04-14,80.56
1205,2246,2024-08-28,307.86
1206,1744,2025-02-18,28.51
1207,2721,2024-03-30,3.01
1208,1511,2025-07-14,16757.32
1209,3387,2025-06-03,291.35
1210,814,2025-11-09,30130.02
1211,1236,2025-02-20,1119.30
1212,2822,2025-02-21,12.87
1213,3105,2025-09-24,107954.52
1214,1830,2025-12-07,110.87
1215,2636,2025-11-03,43.46
1216,442,2025-11-08,7857.63
1217,2459,2024-08-13,87465.62
1218,2277,2025-12-18,178.69
1219,1379,2025-01-21,35607.69
1220,2420,2025-10-19,273.67
1221,2705,2025-12-25,123.90
1222,911,2025-08-30,113963.36
1223,1616,2025-12-12,148.10
1224,1171,2025-05-20,96.38
1225,777,2025-10-02,54.22
1226,360,2025-12-03,563.92
1227,1782,2024-12-15,6.02
1228,1020,2025-10-28,16857.36
1229,3499,2025-07-12,13.50
1230,2865,2024-10-18,314.71
1231,482,2025-08-10,1587.39
1232,2056,2025-11-26,199.80
1233,3437,2024-08-29,10.89
1234,965,2025-01-28,45.04
1235,2580,2024-11-28,86.97
1236,1023,2025-11-05,10.93
1237,2876,2024-12-14,56.89
1238,24,2025-05-25,61.15
1239,3450,2024-03-04,99.44
1240,3381,2025-07-30,216.12
1241,257,2024-11-14,20.99
1242,1596,2025-12-27,17675.82
1243,1323,2025-11-23,25.13
1244,589,2025-07-06,52547.43
1245,2320,2024-07-05,41.82
1246,1893,2024-03-04,52.99
1247,2613,2024-07-22,192.30
1248,2603,2024-10-04,36006.36
1249,2296,2025-05-29,39.13
1250,1876,2024-01-15,85.43
1251,1758,2025-08-26,749.30
1252,2819,2025-11-26,51.03
1253,1360,2025-04-11,6.26
1254,1395,2024-12-12,24627.11
1255,1385,2024-03-14,18231.51
1256,449,2024-09-12,38606.90
1257,1027,2024-10-18,17914.79
1258,1053,2024-12-01,132.78
1259,2396,2025-05-23,7.95
1260,1223,2025-04-27,25.94
1261,2170,2024-02-03,121750.18
1262,3458,2025-09-24,30.72
1263,1027,2024-12-23,128.79
1264,3011,2024-07-11,226.87
1265,1316,2024-11-23,1081.24
1266,994,2025-10-16,39.44
1267,626,2025-10-31,17399.57
1268,672,2025-06-11,15.70
1269,1301,2025-12-25,60267.27
1270,2541,2024-07-22,200.30
1271,1742,2024-12-07,128.79
1272,2530,2024-10-15,316.51
1273,1916,2025-12-19,57119.59
1274,1819,2025-10-29,218.24
1275,1058,2024-08-17,106745.13
1276,3311,2025-10-19,5196.90
1277,1012,2025-12-10,425.29
1278,1227,2025-09-12,193.68
1279,107,2025-10-28,18.93
1280,1327,2024-09-08,39050.61
1281,3139,2025-12-07,6671.76
1282,2464,2025-09-10,25979.34
1283,3205,2025-06-17,860.94
1284,3294,2024-06-18,403.64
1285,1336,2025-08-24,36955.63
1286,3135,2024-12-02,19.76
1287,2167,2025-04-16,38.43
1288,1545,2025-11-18,415.42
1289,687,2025-10-03,83.80
1290,3371,2024-03-31,93.78
1291,3367,2025-05-29,33.26
1292,3043,2025-10-19,35.83
1293,2624,2025-04-11,38874.50
1294,1119,2025-07-01,37525.84
1295,2466,2025-09-21,3.12
1296,3017,2025-11-05,517.30
1297,2780,2025-08-29,58.64
1298,3181,2025-11-18,334.10
1299,2436,2024-01-30,91540.24
1300,119,2025-02-26,327.39
1301,2019,2024-12-16,66.94
1302,203,2024-03-18,74.70
1303,1398,2025-11-14,9501.05
1304,1494,2025-09-27,29170.53
1305,1152,2025-10-26,23.16
1306,3373,2025-08-22,3.07
1307,2351,2025-01-10,57372.94
1308,1073,2025-01-18,334.68
1309,752,2025-07-14,69.31
1310,746,2025-10-06,41.84
1311,344,2025-04-30,17809.07
1312,508,2025-08-28,18211.43
1313,2760,2025-11-18,91.52
1314,647,2025-11-01,12.14
1315,605,2025-11-26,31.11
1316,1089,2025-04-04,36039.34
1317,1083,2025-05-18,36153.48
1318,139,2025-09-11,54.28
1319,2461,2025-11-09,168.12
1320,1718,2025-12-14,45053.78
1321,587,2025-01-14,329.68
1322,1587,2025-11-23,334.75
1323,2922,2024-08-01,3.04
1324,2557,2024-07-24,131.91
1325,2007,2025-02-09,134.48
1326,3398,2024-09-10,51.42
1327,1743,2025-04-15,1167.36
1328,798,2025-08-03,17786.00
1329,2316,2025-02-08,8028.48
1330,2974,2024-10-11,13120.23
1331,2497,2025-11-19,312.32
1332,923,2025-08-10,30105.00
1333,849,2024-03-31,22.05
1334,944,2025-12-19,39.77
1335,2481,2025-07-25,34.91
1336,1817,2025-06-30,126.78
1337,1330,2024-08-25,10.25
1338,2828,2025-01-26,10500.90
1339,1425,2025-12-24,11.15
1340,1439,2024-05-20,230.18
1341,2695,2025-03-06,951.57
1342,1576,2025-08-22,50.03
1343,3246,2025-02-22,6.16
1344,3032,2025-08-03,17969.18
1345,3286,2025-11-01,36.65
1346,3431,2025-11-09,75.30
1347,3150,2025-12-15,838.68
1348,2501,2025-09-22,84.52
1349,2531,2025-05-10,236.90
1350,1194,2024-09-02,2462.58
1351,1957,2024-10-22,62113.48
1352,790,2024-06-22,953.43
1353,1325,2025-10-14,99.50
1354,3381,2025-11-22,232.83
1355,936,2025-11-04,12.31
1356,231,2025-08-13,186.09
1357,2692,2024-11-19,18318.24
1358,2553,2024-09-16,338.31
1359,1261,2024-07-27,69740.24
1360,1424,2025-11-15,124.73
1361,1798,2025-12-24,65.16
1362,3153,2024-08-28,43.20
1363,2538,2025-08-16,643.77
1364,976,2024-12-14,68.89
1365,393,2025-08-23,351.61
1366,559,2024-07-09,1335.84
1367,468,2025-08-25,481.13
1368,2680,2025-09-08,37.33
1369,989,2025-06-22,17706.94
1370,2092,2024-01-26,29561.36
1371,3479,2024-10-12,170.28
1372,392,2025-12-16,495.13
1373,766,2025-12-30,85.33
1374,3142,2025-12-27,1475.12
1375,2088,2024-11-15,906.04
1376,2477,2025-06-17,60.22
1377,2510,2024-07-21,1834.58
1378,1818,2024-01-24,1094.96
1379,1453,2025-12-11,79.95
1380,2293,2025-12-20,30.81
1381,1483,2025-01-09,887.97
1382,1851,2024-07-08,67.62
1383,1441,2025-09-02,36231.16
1384,1441,2025-10-30,144.71
1385,561,2024-10-05,24.13
1386,2383,2025-10-15,195.81
1387,370,2024-08-15,17843.47
1388,2554,2025-12-31,112213.51
1389,1252,2025-12-31,8461.13
1390,2889,2024-06-03,112024.06
1391,1956,2024-08-17,1726.13
1392,863,2025-02-08,114566.91
1393,1886,2025-10-23,20.30
1394,2176,2025-05-30,12.75
1395,3050,2025-10-05,154.75
1396,3107,2025-01-01,10830.38
1397,869,2025-04-07,174.85
1398,1074,2024-03-01,450.48
1399,1475,2025-10-06,315.08
1400,2496,2025-12-20,518.14
1401,1394,2025-09-21,103.00
1402,264,2025-04-21,90751.49
1403,2145,2025-11-07,178.68
1404,2599,2025-11-17,13534.50
1405,2648,2025-11-16,439.02
1406,766,2025-12-05,3358.25
1407,1971,2024-09-28,5497.52
1408,277,2025-12-25,30.88
1409,2440,2025-10-27,71883.93
1410,1721,2024-12-20,70.80
1411,309,2025-12-28,88.84
1412,729,2024-12-16,84.21
1413,818,2025-10-09,322.20
1414,3128,2025-11-26,36.66
1415,1038,2025-04-05,5.27
1416,1461,2025-12-20,61105.78
1417,2466,2025-12-08,27.16
1418,995,2025-09-18,29251.44
1419,2080,2024-12-30,329.12
1420,1715,2025-11-20,26.96
1421,1046,2025-11-14,73527.28
1422,322,2025-06-05,381.44
1423,1838,2025-11-11,141.02
1424,2762,2025-06-16,49.26
1425,1831,2024-11-22,140458.14
1426,1379,2025-03-31,8716.91
1427,3361,2024-10-04,281.05
1428,1368,2025-07-31,20.20
1429,31,2025-09-27,22.80
1430,888,2024-08-02,27.69
1431,937,2025-05-03,75813.81
1432,823,2025-12-12,29215.37
1433,3286,2025-03-26,314.87
1434,2626,2024-11-07,46.54
1435,1217,2025-04-19,74.16
1436,3405,2025-10-24,29465.42
1437,484,2024-11-25,119918.84
1438,2667,2025-04-07,18188.66
1439,1073,2025-12-24,883.47
1440,2910,2025-02-03,48.85
1441,1688,2024-10-29,1504.03
1442,1092,2025-05-27,9819.10
1443,2190,2025-09-22,17.00
1444,1085,2024-10-28,46.24
1445,2586,2025-09-06,34884.24
1446,923,2025-09-02,9296.72
1447,3121,2024-11-16,3.12
1448,2593,2025-06-21,340.26
1449,73,2025-09-09,160.82
1450,581,2025-10-22,21.45
1451,1442,2025-12-29,324.88
1452,3010,2025-06-28,46.19
1453,3461,2024-09-29,36253.17
1454,2876,2024-10-10,500.97
1455,2485,2024-11-10,360.73
1456,3445,2025-11-26,17178.33
1457,3213,2025-02-07,8819.56
1458,2786,2025-03-11,10086.59
1459,1901,2025-08-27,832.90
1460,285,2024-08-17,48.51
1461,2640,2025-05-26,73.74
1462,3206,2025-12-10,18595.85
1463,2162,2025-08-09,13.09
1464,2682,2025-04-14,28.36
1465,1360,2025-09-30,10.89
1466,396,2025-10-23,17267.58
1467,2862,2025-11-12,35.21
1468,2269,2025-12-27,693.57
1469,1656,2025-05-12,169688.01
1470,2975,2025-11-04,748.39
1471,2902,2025-11-13,1746.78
1472,920,2024-11-23,37.59
1473,1838,2025-09-12,296.71
1474,1537,2024-12-23,169.18
1475,2118,2025-06-27,224.91
1476,2974,2024-11-21,86220.61
1477,1637,2025-10-25,871.74
1478,2910,2025-08-07,12.76
1479,3367,2025-12-27,163.51
1480,1369,2025-12-30,9200.70
1481,1298,2025-12-23,41.52
1482,2429,2025-04-20,89.95
1483,2406,2025-09-06,43.45
1484,3396,2025-01-30,289.26
1485,2899,2024-09-30,119.07
1486,2290,2025-04-11,112.70
1487,1817,2025-10-02,368.83
1488,485,2024-07-08,85.66
1489,1365,2025-10-08,1109.53
1490,2068,2025-01-26,320.58
1491,1513,2025-12-03,32.30
1492,485,2025-09-04,35.85
1493,3390,2024-12-27,10.58
1494,444,2025-08-01,591.08
1495,1956,2025-07-03,6.02
1496,2464,2024-06-20,214.92
1497,2115,2024-10-30,37.24
1498,404,2024-08-17,359.54
1499,2063,2025-06-18,23.44
1500,2731,2025-06-22,35935.74
1501,3316,2024-05-06,352.31
1502,2682,2025-06-08,14.42
1503,1037,2025-12-29,13.71
1504,2102,2025-10-20,101.48
1505,3052,2025-06-25,195.74
1506,1733,2025-01-16,80.92
1507,1809,2024-09-11,26692.42
1508,1027,2024-11-13,380.19
1509,2995,2024-04-30,189.75
1510,2739,2025-07-04,41.14
1511,549,2025-07-30,87.50
1512,430,2025-10-26,70591.84
1513,1196,2025-01-08,43.60
1514,3147,2025-11-10,117.58
1515,3050,2025-06-09,21.26
1516,1081,2025-08-17,156.94
1517,1652,2024-11-01,103.70
1518,3395,2025-11-02,81.27
1519,127,2024-10-26,104.93
1520,1504,2025-12-22,21.58
1521,1961,2025-07-07,17613.46
1522,3130,2025-12-22,4408.03
1523,2890,2025-08-15,121.50
1524,2690,2025-10-29,340.11
1525,1551,2025-10-12,76.61
1526,2149,2025-08-05,4.96
1527,1397,2025-10-31,17.51
1528,3318,2025-10-09,92.30
1529,2022,2024-05-29,29720.27
1530,2482,2024-10-03,20.87
1531,3386,2025-07-18,10.52
1532,2430,2025-06-30,69.43
1533,10,2024-12-27,24.56
1534,830,2025-05-31,29.63
1535,1050,2025-12-04,146.43
1536,911,2024-12-19,60.05
1537,89,2024-12-14,29.91
1538,3462,2025-10-07,61170.22
1539,3247,2025-11-24,20.53
1540,478,2024-07-07,75631.94
1541,1060,2025-02-20,16.42
1542,3375,2024-10-23,29392.23
1543,576,2024-08-29,365.59
1544,886,2025-11-19,2.95
1545,2831,2024-08-12,15.92
1546,1199,2024-10-12,114.95
1547,1595,2025-02-04,62.84
1548,164,2025-08-10,487.17
1549,2840,2025-10-21,209.23
1550,3051,2025-12-24,10.22
1551,2642,2025-11-07,17240.54
1552,1767,2024-11-19,42.51
1553,882,2024-11-19,105.12
1554,3471,2024-08-26,1699.51
1555,233,2025-11-07,53558.35
1556,1569,2025-08-22,23.28
1557,2133,2025-07-30,2266.81
1558,2527,2025-06-07,29504.11
1559,1819,2025-04-02,10583.08
1560,87,2025-11-28,81.47
1561,2678,2025-10-08,36618.40
1562,815,2024-04-02,43.04
1563,258,2025-04-23,57785.99
1564,196,2024-12-09,274.30
1565,2331,2025-12-16,18.88
1566,1139,2025-08-31,18804.49
1567,1395,2025-12-13,41.36
1568,178,2025-05-22,29160.06
1569,451,2024-11-17,306.38
1570,2030,2024-06-30,541.06
1571,2025,2025-12-30,22.91
1572,1675,2024-08-09,259.92
1573,2991,2024-07-01,6.16
1574,3368,2025-03-27,3.03
1575,2353,2025-07-29,115.11
1576,480,2025-03-11,1631.81
1577,2537,2025-03-25,677.98
1578,282,2024-08-05,286.90
1579,3269,2024-09-25,19.40
1580,3399,2024-06-10,30.42
1581,2466,2025-08-09,4187.82
1582,743,2025-05-29,19.86
1583,1827,2025-08-19,55.63
1584,231,2024-03-10,17578.10
1585,2190,2024-12-23,24.04
1586,2267,2025-03-01,659.59
1587,391,2024-12-15,642.45
1588,1348,2025-05-11,151474.68
1589,1207,2025-09-29,18.72
1590,2968,2025-06-12,12.87
1591,2837,2025-07-15,550.33
1592,912,2025-10-12,7724.00
1593,1343,2024-12-11,37.15
1594,1509,2025-11-07,87.40
1595,3248,2024-12-02,65167.03
1596,656,2025-02-26,107.85
1597,392,2024-10-16,14939.84
1598,1804,2025-08-18,492.08
1599,3203,2025-11-12,344.91
1600,2178,2025-11-16,295.12
1601,689,2025-09-30,399.21
1602,995,2025-10-27,481.61
1603,871,2024-12-11,145.57
1604,587,2024-11-19,28616.86
1605,3478,2025-11-07,49010.62
1606,1755,2025-11-27,289.61
1607,2431,2024-09-01,27.18
1608,75,2025-11-26,153666.21
1609,3139,2025-12-23,15.35
1610,2658,2025-12-31,107.34
1611,2022,2025-11-17,1376.05
1612,3199,2025-11-05,103.09
1613,273,2025-12-14,296.11
1614,1645,2025-11-02,53275.23
1615,2147,2025-02-13,25.29
1616,469,2025-06-18,38499.01
1617,732,2024-12-01,3.05
1618,1240,2025-12-21,1233.02
1619,2387,2025-12-21,31.48
1620,247,2025-09-06,147.32
1621,2404,2025-08-14,59621.11
1622,846,2024-11-10,69.21
1623,2668,2024-08-10,21.70
1624,405,2025-11-27,313.67
1625,2518,2024-08-05,506.36
1626,1563,2024-05-17,904.14
1627,2284,2025-11-11,2.90
1628,1431,2025-12-09,168.56
1629,2003,2025-07-11,135.14
1630,2664,2025-12-04,9043.75
1631,1957,2025-08-19,44145.06
1632,290,2025-10-17,33579.24
1633,1777,2025-05-02,14.59
1634,1424,2024-08-16,117012.15
1635,2402,2024-09-10,8910.01
1636,2347,2025-10-25,40.70
1637,870,2024-07-06,33.80
1638,33,2024-11-30,1109.70
1639,2673,2025-11-20,176.19
1640,3112,2025-10-21,107.33
1641,2708,2025-09-25,90.09
1642,1015,2025-04-09,1470.47
1643,1078,2025-10-17,16895.37
1644,62,2024-04-30,32.43
1645,829,2025-11-16,42.58
1646,1985,2025-12-30,68.74
1647,2824,2025-01-17,245.38
1648,1759,2025-08-27,20.72
1649,1020,2025-11-28,305.34
1650,467,2025-08-18,20.31
1651,888,2025-07-13,30075.10
1652,515,2025-10-24,21.04
1653,430,2024-12-22,11.29
1654,2309,2024-07-27,30.10
1655,1108,2025-08-19,116.36
1656,2519,2024-12-02,24.28
1657,2930,2025-06-04,11284.01
1658,2159,2025-11-30,24.44
1659,1297,2025-06-07,30.09
1660,2288,2025-10-09,133.34
1661,1745,2025-10-28,30683.69
1662,2466,2025-10-09,24.54
1663,2808,2025-02-20,182.40
